traffic_volume,holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,year,month,day,hour,day_in_week,is_weekend
4475,No,296.44,No rain,No snow,Party Cloudy,Clouds,scattered clouds,2016,6,20,18,0,0
1721,No,296.44,No rain,No snow,Party Cloudy,Clouds,scattered clouds,2016,7,10,22,6,0
5411,No,296.44,No rain,No snow,Party Cloudy,Clouds,scattered clouds,2016,9,2,16,4,0
1871,No,296.44,No rain,No snow,Party Cloudy,Clouds,scattered clouds,2018,6,4,22,0,0
4301,No,296.44,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2013,8,11,17,6,0
3166,No,296.44,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2016,7,3,11,6,0
2662,No,296.45,No rain,No snow,Clear,Clear,sky is clear,2015,10,11,12,6,0
1388,No,296.45,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2013,7,10,23,2,0
5635,No,296.45,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2015,8,28,16,4,0
3998,No,296.45,No rain,No snow,Mostly Cloudy,Thunderstorm,proximity thunderstorm,2016,7,11,11,0,0
3188,No,296.46,No rain,No snow,Clear,Clear,Sky is Clear,2013,6,11,19,1,0
6414,No,296.46,No rain,No snow,Clear,Thunderstorm,thunderstorm,2015,10,19,16,0,0
3872,No,296.46,No rain,No snow,Party Cloudy,Clear,sky is clear,2017,7,14,19,4,0
4817,No,296.46,No rain,No snow,Party Cloudy,Clouds,few clouds,2014,7,8,18,1,0
1524,No,296.46,No rain,No snow,Party Cloudy,Clouds,few clouds,2014,5,31,0,5,0
4314,No,296.46,No rain,No snow,Party Cloudy,Clouds,few clouds,2017,7,14,18,4,0
3449,No,296.46,No rain,No snow,Party Cloudy,Clouds,scattered clouds,2015,7,20,19,0,0
5657,No,296.46,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2014,7,21,6,0,0
4603,No,296.46,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2016,5,25,18,2,0
487,No,296.46,No rain,No snow,Mostly Cloudy,Rain,light rain,2014,7,11,1,4,0
3508,No,296.46,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2013,8,13,19,1,0
4910,No,296.46,No rain,No snow,Mostly Cloudy,Rain,proximity shower rain,2017,9,22,9,4,0
4910,No,296.46,No rain,No snow,Mostly Cloudy,Mist,mist,2017,9,22,9,4,0
5011,No,296.47,No rain,No snow,Clear,Clear,Sky is Clear,2016,8,5,12,4,0
3782,No,296.47,No rain,No snow,Clear,Clear,sky is clear,2013,8,1,19,3,0
5710,No,296.47,No rain,No snow,Clear,Clear,sky is clear,2016,9,1,17,3,0
3522,No,296.47,No rain,No snow,Clear,Clear,sky is clear,2016,9,3,17,5,0
4232,No,296.47,No rain,No snow,Clear,Clear,sky is clear,2016,9,8,18,3,0
3999,No,296.47,No rain,No snow,Clear,Clear,sky is clear,2018,9,15,9,5,0
3306,No,296.47,No rain,No snow,Party Cloudy,Clouds,few clouds,2014,7,17,20,3,0
2,No,296.47,No rain,No snow,Party Cloudy,Clouds,few clouds,2016,7,23,21,5,0
3055,No,296.47,No rain,No snow,Mostly Cloudy,Rain,light rain,2016,8,11,21,3,0
358,No,296.47,Have rain,No snow,Clear,Rain,moderate rain,2018,8,27,3,0,0
4997,No,296.48,No rain,No snow,Clear,Clear,Sky is Clear,2013,7,12,10,4,0
4672,No,296.48,No rain,No snow,Clear,Clear,Sky is Clear,2013,7,24,18,2,0
6136,No,296.48,No rain,No snow,Clear,Clear,Sky is Clear,2013,8,14,17,2,0
4826,No,296.48,No rain,No snow,Clear,Clear,Sky is Clear,2016,8,6,11,5,0
4241,No,296.48,No rain,No snow,Clear,Clear,sky is clear,2013,9,29,14,6,0
5507,No,296.48,No rain,No snow,Clear,Clear,sky is clear,2013,10,9,14,2,0
6455,No,296.48,No rain,No snow,Clear,Clear,sky is clear,2013,10,9,17,2,0
5986,No,296.48,No rain,No snow,Clear,Clear,sky is clear,2013,10,10,17,3,0
4468,No,296.48,No rain,No snow,Clear,Clear,sky is clear,2015,7,21,11,1,0
2214,No,296.48,No rain,No snow,Clear,Clear,sky is clear,2015,7,25,22,5,0
4212,No,296.48,No rain,No snow,Clear,Clear,sky is clear,2016,9,12,11,0,0
658,No,296.48,No rain,No snow,Clear,Clear,sky is clear,2017,6,3,4,5,0
4528,No,296.48,No rain,No snow,Clear,Clear,sky is clear,2017,8,12,12,5,0
2932,No,296.48,No rain,No snow,Party Cloudy,Clouds,few clouds,2016,8,30,19,1,0
6479,No,296.48,No rain,No snow,Party Cloudy,Clouds,few clouds,2017,8,23,17,2,0
4350,No,296.48,No rain,No snow,Party Cloudy,Clouds,scattered clouds,2014,7,27,14,6,0
5201,No,296.48,No rain,No snow,Party Cloudy,Clouds,scattered clouds,2015,7,2,13,3,0
4715,No,296.48,No rain,No snow,Party Cloudy,Clouds,scattered clouds,2013,6,15,14,5,0
2158,No,296.48,No rain,No snow,Party Cloudy,Clouds,scattered clouds,2013,7,12,23,4,0
4425,No,296.48,No rain,No snow,Mostly Cloudy,Rain,heavy intensity rain,2017,7,5,9,2,0
4425,No,296.48,No rain,No snow,Mostly Cloudy,Drizzle,light intensity drizzle,2017,7,5,9,2,0
4378,No,296.48,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2017,8,5,13,5,0
4762,No,296.48,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2017,9,19,13,1,0
2009,No,296.48,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2018,7,15,22,6,0
4851,No,296.49,No rain,No snow,Clear,Clear,Sky is Clear,2013,6,12,18,2,0
1259,No,296.49,No rain,No snow,Clear,Mist,mist,2015,8,15,0,5,0
1259,No,296.49,No rain,No snow,Clear,Fog,fog,2015,8,15,0,5,0
3731,No,296.49,No rain,No snow,Party Cloudy,Clouds,few clouds,2017,7,23,19,6,0
2720,No,296.49,No rain,No snow,Party Cloudy,Mist,mist,2017,5,16,21,1,0
2094,No,296.49,No rain,No snow,Party Cloudy,Rain,light rain,2017,7,21,23,4,0
4117,No,296.49,No rain,No snow,Mostly Cloudy,Mist,mist,2016,8,28,12,6,0
5631,No,296.49,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2016,8,19,15,4,0
4468,No,296.49,Have rain,No snow,Mostly Cloudy,Rain,proximity shower rain,2014,7,27,16,6,0
5724,No,296.49,Have rain,No snow,Mostly Cloudy,Rain,proximity shower rain,2015,9,17,15,3,0
5724,No,296.49,Have rain,No snow,Mostly Cloudy,Mist,mist,2015,9,17,15,3,0
5724,No,296.49,Have rain,No snow,Mostly Cloudy,Thunderstorm,proximity thunderstorm,2015,9,17,15,3,0
3866,No,296.494,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2016,7,16,18,5,0
3435,No,296.494,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2016,7,16,19,5,0
3144,No,296.494,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2016,7,16,20,5,0
6708,No,296.5,No rain,No snow,Clear,Clear,Sky is Clear,2013,6,19,16,2,0
357,No,296.5,No rain,No snow,Clear,Clear,sky is clear,2015,7,28,3,1,0
1412,No,296.5,No rain,No snow,Clear,Clear,sky is clear,2015,8,2,0,6,0
4370,No,296.5,No rain,No snow,Clear,Clear,sky is clear,2016,8,24,18,2,0
1835,No,296.5,No rain,No snow,Party Cloudy,Clouds,scattered clouds,2013,7,9,23,1,0
4373,No,296.5,No rain,No snow,Party Cloudy,Clouds,scattered clouds,2015,7,15,11,2,0
6705,No,296.5,No rain,No snow,Party Cloudy,Rain,moderate rain,2014,7,8,16,1,0
5137,No,296.5,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2013,5,8,13,2,0
4621,No,296.5,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2016,5,24,11,1,0
4603,No,296.5,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2016,5,25,18,2,0
2533,No,296.5,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2016,9,7,19,2,0
5,No,296.5,No rain,No snow,Mostly Cloudy,Thunderstorm,thunderstorm with light rain,2016,7,24,2,6,0
4602,No,296.5,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2018,8,4,17,5,0
662,No,296.509,No rain,No snow,Party Cloudy,Clouds,few clouds,2013,9,6,0,4,0
2772,No,296.51,No rain,No snow,Clear,Haze,haze,2015,7,4,10,5,0
3011,No,296.51,No rain,No snow,Clear,Thunderstorm,proximity thunderstorm,2015,7,28,5,1,0
668,No,296.51,No rain,No snow,Clear,Clear,sky is clear,2015,9,16,0,2,0
3974,No,296.51,No rain,No snow,Clear,Clear,sky is clear,2016,9,3,16,5,0
3398,No,296.51,No rain,No snow,Clear,Clear,sky is clear,2017,8,29,20,1,0
4472,No,296.51,No rain,No snow,Clear,Clear,sky is clear,2017,9,9,17,5,0
5747,No,296.51,No rain,No snow,Clear,Thunderstorm,thunderstorm,2017,9,22,6,4,0
3050,No,296.51,No rain,No snow,Clear,Haze,haze,2018,5,15,20,1,0
5025,No,296.51,No rain,No snow,Clear,Clear,sky is clear,2018,6,21,14,3,0
5067,No,296.51,No rain,No snow,Clear,Thunderstorm,proximity thunderstorm,2018,8,3,13,4,0
284,No,296.51,No rain,No snow,Clear,Clear,sky is clear,2018,8,14,2,1,0
634,No,296.51,No rain,No snow,Party Cloudy,Thunderstorm,thunderstorm with heavy rain,2013,7,14,2,6,0
5999,No,296.51,No rain,No snow,Party Cloudy,Clouds,scattered clouds,2013,8,9,15,4,0
6075,No,296.51,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2013,5,31,17,4,0
4893,No,296.51,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2017,7,24,14,0,0
2977,No,296.51,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2017,9,19,20,1,0
3473,No,296.51,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2018,6,22,21,4,0
4696,No,296.51,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2015,8,22,11,5,0
380,No,296.51,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2016,7,27,1,2,0
4702,No,296.52,No rain,No snow,Clear,Clear,sky is clear,2014,7,10,10,3,0
2756,No,296.52,No rain,No snow,Clear,Clear,sky is clear,2015,7,3,20,4,0
733,No,296.52,No rain,No snow,Party Cloudy,Mist,mist,2016,7,22,0,4,0
733,No,296.52,No rain,No snow,Party Cloudy,Fog,fog,2016,7,22,0,4,0
4874,No,296.52,No rain,No snow,Party Cloudy,Clouds,scattered clouds,2013,9,10,11,1,0
2415,No,296.52,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2015,7,10,22,4,0
5443,No,296.52,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2018,9,24,15,0,0
5204,No,296.53,No rain,No snow,Clear,Clear,sky is clear,2015,6,30,14,1,0
920,No,296.53,No rain,No snow,Clear,Rain,light rain,2016,9,5,23,0,0
920,No,296.53,No rain,No snow,Clear,Mist,mist,2016,9,5,23,0,0
4983,No,296.53,No rain,No snow,Clear,Clear,sky is clear,2018,6,28,9,3,0
808,No,296.53,No rain,No snow,Party Cloudy,Clouds,few clouds,2018,9,15,1,5,0
6175,No,296.53,No rain,No snow,Party Cloudy,Clouds,scattered clouds,2015,8,27,17,3,0
4154,No,296.53,No rain,No snow,Party Cloudy,Clouds,scattered clouds,2016,7,12,10,1,0
4436,No,296.53,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2017,8,1,10,1,0
6264,No,296.53,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2018,6,6,15,2,0
2628,No,296.53,No rain,No snow,Mostly Cloudy,Rain,light rain,2016,9,6,19,1,0
5413,No,296.53,Have rain,No snow,Mostly Cloudy,Rain,heavy intensity rain,2013,8,30,6,4,0
5413,No,296.53,Have rain,No snow,Mostly Cloudy,Thunderstorm,thunderstorm with light rain,2013,8,30,6,4,0
5413,No,296.53,Have rain,No snow,Mostly Cloudy,Mist,mist,2013,8,30,6,4,0
1335,No,296.54,No rain,No snow,Clear,Clear,sky is clear,2014,7,6,23,6,0
3824,No,296.54,No rain,No snow,Clear,Clear,sky is clear,2015,9,13,17,6,0
2965,No,296.54,No rain,No snow,Clear,Clear,sky is clear,2015,9,14,20,0,0
994,No,296.54,No rain,No snow,Clear,Clear,sky is clear,2017,6,10,1,5,0
4598,No,296.54,No rain,No snow,Party Cloudy,Clouds,few clouds,2016,7,22,8,4,0
4454,No,296.54,No rain,No snow,Party Cloudy,Clouds,scattered clouds,2016,8,1,9,0,0
5718,No,296.54,No rain,No snow,Mostly Cloudy,Thunderstorm,proximity thunderstorm,2017,6,30,16,4,0
5718,No,296.54,No rain,No snow,Mostly Cloudy,Rain,moderate rain,2017,6,30,16,4,0
3945,No,296.54,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2013,6,1,18,5,0
1376,No,296.54,Have rain,No snow,Party Cloudy,Rain,moderate rain,2015,9,5,6,5,0
1376,No,296.54,Have rain,No snow,Party Cloudy,Thunderstorm,proximity thunderstorm,2015,9,5,6,5,0
4828,No,296.55,No rain,No snow,Clear,Clear,sky is clear,2015,8,4,11,1,0
3626,No,296.55,No rain,No snow,Clear,Clear,sky is clear,2015,9,2,19,2,0
4755,No,296.55,No rain,No snow,Clear,Clear,sky is clear,2016,5,21,11,5,0
3041,No,296.55,No rain,No snow,Clear,Clear,sky is clear,2018,5,6,19,6,0
455,No,296.55,No rain,No snow,Clear,Clear,sky is clear,2018,7,3,1,1,0
4199,No,296.55,No rain,No snow,Party Cloudy,Clear,sky is clear,2016,9,19,13,0,0
5948,No,296.55,No rain,No snow,Party Cloudy,Rain,light rain,2013,6,12,15,2,0
4678,No,296.55,No rain,No snow,Party Cloudy,Clouds,scattered clouds,2017,8,23,18,2,0
3340,No,296.55,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2013,4,29,19,0,0
5162,No,296.55,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2013,5,15,12,2,0
5059,No,296.55,No rain,No snow,Mostly Cloudy,Rain,moderate rain,2018,7,13,13,4,0
1324,No,296.56,No rain,No snow,Clear,Clear,sky is clear,2015,7,26,23,6,0
4152,No,296.56,No rain,No snow,Clear,Clear,sky is clear,2016,9,3,15,5,0
3177,No,296.56,No rain,No snow,Clear,Clear,sky is clear,2018,8,17,21,4,0
4574,No,296.56,No rain,No snow,Party Cloudy,Clouds,few clouds,2013,7,23,10,1,0
4574,No,296.56,No rain,No snow,Party Cloudy,Clouds,few clouds,2013,8,3,14,5,0
3071,No,296.56,No rain,No snow,Party Cloudy,Clouds,scattered clouds,2013,7,17,5,2,0
3440,No,296.56,No rain,No snow,Party Cloudy,Clouds,scattered clouds,2014,7,26,9,5,0
5269,No,296.56,No rain,No snow,Party Cloudy,Clouds,scattered clouds,2015,8,21,12,4,0
2038,No,296.56,No rain,No snow,Party Cloudy,Clouds,scattered clouds,2017,7,10,22,0,0
2997,No,296.56,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2017,6,28,21,2,0
3399,No,296.56,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2016,5,26,20,3,0
3828,No,296.56,No rain,No snow,Overcast,Clouds,overcast clouds,2013,8,3,18,5,0
5457,No,296.57,No rain,No snow,Clear,Clear,Sky is Clear,2013,6,14,13,4,0
4632,No,296.57,No rain,No snow,Clear,Clear,sky is clear,2015,7,31,10,4,0
3919,No,296.57,No rain,No snow,Clear,Clear,sky is clear,2015,9,13,16,6,0
5672,No,296.57,No rain,No snow,Clear,Clear,sky is clear,2016,4,14,14,3,0
4615,No,296.57,No rain,No snow,Party Cloudy,Clear,sky is clear,2014,6,13,18,4,0
6244,No,296.57,No rain,No snow,Party Cloudy,Clouds,scattered clouds,2013,7,10,6,2,0
6759,No,296.57,No rain,No snow,Party Cloudy,Clouds,scattered clouds,2013,6,12,16,2,0
5189,No,296.57,No rain,No snow,Party Cloudy,Clouds,scattered clouds,2017,8,30,11,2,0
1450,No,296.57,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2014,7,26,0,5,0
4144,No,296.57,No rain,No snow,Overcast,Mist,mist,2014,7,12,11,5,0
4144,No,296.57,No rain,No snow,Overcast,Drizzle,light intensity drizzle,2014,7,12,11,5,0
4144,No,296.57,No rain,No snow,Overcast,Thunderstorm,proximity thunderstorm,2014,7,12,11,5,0
2969,No,296.57,Have rain,No snow,Mostly Cloudy,Rain,heavy intensity rain,2015,8,22,19,5,0
2969,No,296.57,Have rain,No snow,Mostly Cloudy,Thunderstorm,thunderstorm,2015,8,22,19,5,0
1936,No,296.57,Have rain,No snow,Mostly Cloudy,Rain,proximity shower rain,2015,9,6,8,6,0
1936,No,296.57,Have rain,No snow,Mostly Cloudy,Thunderstorm,thunderstorm,2015,9,6,8,6,0
6410,No,296.58,No rain,No snow,Clear,Clear,Sky is Clear,2013,6,19,15,2,0
2842,No,296.58,No rain,No snow,Clear,Clear,Sky is Clear,2013,6,23,21,6,0
4771,No,296.58,No rain,No snow,Clear,Clear,sky is clear,2015,8,5,11,2,0
6317,No,296.58,No rain,No snow,Clear,Clear,sky is clear,2015,8,26,17,2,0
4537,No,296.58,No rain,No snow,Clear,Clear,sky is clear,2017,7,27,10,3,0
4557,No,296.58,No rain,No snow,Clear,Clear,sky is clear,2017,8,19,13,5,0
2924,No,296.58,No rain,No snow,Clear,Clear,sky is clear,2017,9,22,5,4,0
3367,No,296.58,No rain,No snow,Clear,Clear,sky is clear,2018,5,22,19,1,0
2754,No,296.58,No rain,No snow,Clear,Clear,sky is clear,2018,6,5,21,1,0
550,No,296.58,No rain,No snow,Clear,Clear,sky is clear,2018,9,17,0,0,0
2105,No,296.58,No rain,No snow,Party Cloudy,Thunderstorm,thunderstorm with light rain,2014,6,11,22,2,0
4912,No,296.58,No rain,No snow,Party Cloudy,Clouds,scattered clouds,2018,5,23,13,2,0
4952,No,296.58,No rain,No snow,Party Cloudy,Clouds,scattered clouds,2018,7,17,12,1,0
5153,No,296.58,No rain,No snow,Party Cloudy,Clouds,broken clouds,2013,8,12,13,0,0
4534,No,296.58,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2018,5,25,10,4,0
6757,No,296.58,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2018,6,18,16,0,0
4824,No,296.58,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2018,6,20,12,2,0
4154,No,296.58,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2018,7,5,10,3,0
3237,No,296.58,No rain,No snow,Mostly Cloudy,Thunderstorm,thunderstorm with heavy rain,2018,7,12,19,3,0
3237,No,296.58,No rain,No snow,Mostly Cloudy,Mist,mist,2018,7,12,19,3,0
3237,No,296.58,No rain,No snow,Mostly Cloudy,Rain,heavy intensity rain,2018,7,12,19,3,0
5141,No,296.58,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2018,8,1,12,2,0
1254,No,296.58,No rain,No snow,Mostly Cloudy,Thunderstorm,proximity thunderstorm,2016,7,27,4,2,0
4527,No,296.58,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2016,9,7,17,2,0
4340,No,296.58,No rain,No snow,Overcast,Clouds,overcast clouds,2013,6,16,11,6,0
3342,No,296.58,Have rain,No snow,Clear,Rain,light rain,2013,6,12,19,2,0
4858,No,296.58,Have rain,No snow,Party Cloudy,Rain,light rain,2016,8,4,12,3,0
3,No,296.58,Have rain,No snow,Mostly Cloudy,Rain,moderate rain,2016,7,24,3,6,0
3,No,296.58,Have rain,No snow,Mostly Cloudy,Thunderstorm,thunderstorm,2016,7,24,3,6,0
3,No,296.58,Have rain,No snow,Mostly Cloudy,Mist,mist,2016,7,24,3,6,0
336,No,296.59,No rain,No snow,Clear,Clear,Sky is Clear,2013,6,27,2,3,0
5394,No,296.59,No rain,No snow,Clear,Clear,Sky is Clear,2014,6,24,9,1,0
5199,No,296.59,No rain,No snow,Clear,Clear,sky is clear,2014,5,30,9,4,0
3504,No,296.59,No rain,No snow,Clear,Clear,sky is clear,2015,8,9,19,6,0
4807,No,296.59,No rain,No snow,Clear,Haze,haze,2015,9,25,18,4,0
1604,No,296.59,No rain,No snow,Party Cloudy,Clouds,few clouds,2013,7,7,8,6,0
485,No,296.59,No rain,No snow,Party Cloudy,Clouds,scattered clouds,2016,8,10,3,2,0
4469,No,296.59,No rain,No snow,Party Cloudy,Clouds,scattered clouds,2016,9,20,18,1,0
4363,No,296.59,No rain,No snow,Party Cloudy,Clouds,scattered clouds,2014,4,20,16,6,0
4309,No,296.59,No rain,No snow,Mostly Cloudy,Rain,light rain,2017,7,9,13,6,0
4446,No,296.59,Have rain,No snow,Mostly Cloudy,Rain,light rain,2018,9,3,14,0,0
3219,No,296.6,No rain,No snow,Clear,Clear,sky is clear,2013,5,8,20,2,0
4371,No,296.6,No rain,No snow,Party Cloudy,Clear,sky is clear,2018,9,17,11,0,0
3782,No,296.6,No rain,No snow,Party Cloudy,Clear,sky is clear,2016,8,13,19,5,0
4075,No,296.6,No rain,No snow,Party Cloudy,Clouds,few clouds,2016,7,13,10,2,0
4913,No,296.6,No rain,No snow,Party Cloudy,Clouds,few clouds,2014,7,23,10,2,0
3862,No,296.6,No rain,No snow,Party Cloudy,Clouds,scattered clouds,2016,7,2,12,5,0
5619,No,296.6,No rain,No snow,Party Cloudy,Clouds,scattered clouds,2016,10,4,15,1,0
961,No,296.6,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2014,7,21,4,0,0
3900,No,296.6,Have rain,No snow,Mostly Cloudy,Rain,moderate rain,2018,9,3,17,0,0
4771,No,296.61,No rain,No snow,Clear,Clear,sky is clear,2017,6,5,13,0,0
2660,No,296.61,No rain,No snow,Clear,Clear,sky is clear,2018,5,27,9,6,0
3824,No,296.61,No rain,No snow,Clear,Clear,sky is clear,2018,7,29,11,6,0
4512,No,296.61,No rain,No snow,Clear,Clear,sky is clear,2018,8,10,10,4,0
4413,No,296.61,No rain,No snow,Clear,Clear,sky is clear,2018,9,23,16,6,0
296,No,296.61,No rain,No snow,Party Cloudy,Rain,moderate rain,2017,7,26,2,2,0
393,No,296.61,No rain,No snow,Party Cloudy,Clouds,broken clouds,2013,7,7,3,6,0
5087,No,296.61,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2014,8,6,10,2,0
4890,No,296.61,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2015,8,7,12,4,0
5371,No,296.61,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2016,4,16,12,5,0
3835,No,296.61,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2016,5,29,14,6,0
5399,No,296.61,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2018,6,7,14,3,0
3584,No,296.61,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2018,6,10,17,6,0
5655,No,296.61,No rain,No snow,Mostly Cloudy,Thunderstorm,proximity thunderstorm,2018,8,1,15,2,0
5655,No,296.61,No rain,No snow,Mostly Cloudy,Rain,light rain,2018,8,1,15,2,0
3090,No,296.61,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2018,8,16,21,3,0
2996,No,296.61,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2018,8,23,20,3,0
6039,No,296.61,No rain,No snow,Mostly Cloudy,Thunderstorm,proximity thunderstorm,2017,6,28,17,2,0
6039,No,296.61,No rain,No snow,Mostly Cloudy,Rain,moderate rain,2017,6,28,17,2,0
3209,No,296.62,No rain,No snow,Clear,Clear,Sky is Clear,2014,7,13,19,6,0
5228,No,296.62,No rain,No snow,Clear,Clear,sky is clear,2017,7,12,9,2,0
4464,No,296.62,No rain,No snow,Party Cloudy,Clouds,few clouds,2014,4,20,17,6,0
1594,No,296.62,No rain,No snow,Party Cloudy,Clouds,scattered clouds,2018,4,30,22,0,0
2030,No,296.62,No rain,No snow,Party Cloudy,Clouds,scattered clouds,2018,7,4,22,2,0
3039,No,296.62,No rain,No snow,Party Cloudy,Clouds,scattered clouds,2018,9,16,9,6,0
2650,No,296.62,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2016,5,30,21,0,0
2713,No,296.62,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2016,7,31,22,6,0
6128,No,296.62,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2017,7,18,8,1,0
2330,No,296.62,No rain,No snow,Mostly Cloudy,Rain,light rain,2018,8,6,21,0,0
2858,No,296.62,No rain,No snow,Mostly Cloudy,Thunderstorm,proximity thunderstorm,2013,8,30,5,4,0
2858,No,296.62,No rain,No snow,Mostly Cloudy,Rain,light rain,2013,8,30,5,4,0
3129,No,296.62,Have rain,No snow,Party Cloudy,Rain,moderate rain,2018,8,27,5,0,0
3467,No,296.63,No rain,No snow,Clear,Clear,sky is clear,2015,7,19,10,6,0
3458,No,296.63,No rain,No snow,Clear,Clear,sky is clear,2015,9,21,19,0,0
4285,No,296.63,No rain,No snow,Clear,Rain,moderate rain,2018,8,20,18,0,0
4699,No,296.63,No rain,No snow,Clear,Clear,sky is clear,2018,9,7,18,4,0
4509,No,296.63,No rain,No snow,Party Cloudy,Clear,sky is clear,2016,6,12,12,6,0
3810,No,296.63,No rain,No snow,Party Cloudy,Clouds,few clouds,2016,6,24,22,4,0
2960,No,296.63,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2014,7,19,21,5,0
622,No,296.63,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2016,7,27,0,2,0
6773,No,296.63,No rain,No snow,Mostly Cloudy,Rain,light rain,2013,7,8,7,0,0
5234,No,296.63,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2013,6,29,14,5,0
5255,No,296.64,No rain,No snow,Clear,Clear,sky is clear,2015,8,21,13,4,0
5842,No,296.64,No rain,No snow,Party Cloudy,Clear,sky is clear,2013,7,25,14,3,0
5754,No,296.64,No rain,No snow,Party Cloudy,Clouds,scattered clouds,2013,8,16,12,4,0
6054,No,296.64,No rain,No snow,Party Cloudy,Clouds,scattered clouds,2016,9,1,16,3,0
2899,No,296.64,No rain,No snow,Mostly Cloudy,Rain,light rain,2014,8,3,21,6,0
2037,No,296.64,No rain,No snow,Mostly Cloudy,Rain,light rain,2014,6,18,22,2,0
2471,No,296.64,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2016,7,4,21,0,0
1938,No,296.65,No rain,No snow,Clear,Clear,sky is clear,2013,9,27,23,4,0
2461,No,296.65,No rain,No snow,Clear,Clear,sky is clear,2015,8,2,9,6,0
733,No,296.65,No rain,No snow,Clear,Clear,sky is clear,2015,8,13,0,3,0
355,No,296.65,No rain,No snow,Clear,Drizzle,light intensity drizzle,2017,7,26,3,2,0
355,No,296.65,No rain,No snow,Clear,Rain,light rain,2017,7,26,3,2,0
5869,No,296.65,No rain,No snow,Clear,Clear,sky is clear,2018,5,4,14,4,0
